borough,neighborhood,building.class.category,tax.class.at.present
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,01  ONE FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
3,BAY RIDGE                ,02  TWO FAMILY HOMES                        ,1
