borough,neighborhood,building.class.category,tax.class.at.present,block,lot,ease.ment,building.class.at.present,address,apart.ment.number,zip.code,residential.units,commercial.units,total.units,land.square.feet,gross.square.feet,year.built,tax.class.at.time.of.sale,building.class.at.time.of.sale,sale.price,sale.date,sale.price.n,gross.sqft,land.sqft
3,MARINE PARK              ,16261  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7692,64.00,NA,B9,1554 EAST 31 STREET                      ,            ,11234.0,2,0,2,"1,983","2,103",1930,1,B9,"$620,000 ",12/13/12,620000.00,2103.0,1983.0
3,MARINE PARK              ,16262  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7693,17.00,NA,B1,1569 EAST 31ST   STREET                  ,            ,11234.0,2,0,2,"2,600","3,864",1930,1,B1,"$625,000 ",12/26/12,625000.00,3864.0,2600.0
3,MARINE PARK              ,16264  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7693,21.00,NA,B1,1557 EAST 31ST STREET                    ,            ,11234.0,2,0,2,"2,600","3,864",1930,1,B1,"$639,000 ",7/23/13,639000.00,3864.0,2600.0
3,MARINE PARK              ,16265  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7693,25.00,NA,B1,1545 EAST 31ST   STREET                  ,            ,11234.0,2,0,2,"2,500","3,864",1930,1,B1,"$580,000 ",12/13/12,580000.00,3864.0,2500.0
3,MARINE PARK              ,16266  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7693,51.00,NA,B1,1506 EAST 32ND   STREET                  ,            ,11234.0,2,0,2,"2,975","1,600",1930,1,B1,"$225,000 ",8/24/12,225000.00,1600.0,2975.0
3,MARINE PARK              ,16267  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7693,94.00,NA,B9,1474 EAST 32ND   STREET                  ,            ,11234.0,2,0,2,"1,539","1,928",1940,1,B9,"$492,000 ",4/5/13,492000.00,1928.0,1539.0
3,MARINE PARK              ,16270  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7694,41.00,NA,B1,1506 EAST 33RD   STREET                  ,            ,11234.0,2,0,2,"2,500","2,400",1930,1,B1,"$328,500 ",6/6/13,328500.00,2400.0,2500.0
3,MARINE PARK              ,16274  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7697,6.00,NA,B1,1585 EAST 35TH   STREET                  ,            ,11234.0,2,0,2,"2,000","1,780",1930,1,B1,"$570,000 ",11/20/12,570000.00,1780.0,2000.0
3,MARINE PARK              ,16277  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7701,15.00,NA,B3,1645 BURNETT STREET                      ,            ,11229.0,2,0,2,"3,100","2,200",1925,1,B3,"$620,000 ",8/16/12,620000.00,2200.0,3100.0
3,MARINE PARK              ,16279  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7705,19.00,NA,B1,1651 EAST 32ND   STREET                  ,            ,11234.0,2,0,2,"2,500","1,600",1930,1,B1,"$535,500 ",5/20/13,535500.00,1600.0,2500.0
3,MARINE PARK              ,16280  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7705,20.00,NA,B1,1649 EAST 32 STREET                      ,            ,11234.0,2,0,2,"2,500","2,400",1930,1,B1,"$520,000 ",10/5/12,520000.00,2400.0,2500.0
3,MARINE PARK              ,16281  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7705,28.00,NA,B1,1631 EAST 32ND STREET                    ,            ,11234.0,2,0,2,"2,500","2,400",1930,1,B1,"$512,000 ",2/8/13,512000.00,2400.0,2500.0
3,MARINE PARK              ,16283  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7714,44.00,NA,S2,3114 QUENTIN ROAD                        ,            ,11234.0,2,1,3,"2,000","2,480",1926,1,S2,"$600,000 ",8/21/12,600000.00,2480.0,2000.0
3,MARINE PARK              ,16284  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7714,45.00,NA,S2,3116 QUENTIN ROAD                        ,            ,11234.0,2,1,3,"2,000","2,480",1926,1,S2,"$600,000 ",8/21/12,600000.00,2480.0,2000.0
3,MARINE PARK              ,16287  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7817,24.00,NA,B1,1267 RYDER STREET                        ,            ,11234.0,2,0,2,"2,181","2,036",1940,1,B1,"$450,000 ",12/21/12,450000.00,2036.0,2181.0
3,MARINE PARK              ,16290  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7859,15.00,NA,B1,1563 KIMBALL STREET                      ,            ,11234.0,2,0,2,"3,000","2,800",2004,1,B1,"$672,000 ",2/1/13,672000.00,2800.0,3000.0
3,MARINE PARK              ,16291  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7863,18.00,NA,B1,1653 RYDER STREET                        ,            ,11234.0,2,0,2,"3,840","1,712",1965,1,B1,"$740,000 ",8/13/12,740000.00,1712.0,3840.0
3,MARINE PARK              ,16293  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7887,41.00,NA,B3,4014 QUENTIN ROAD                        ,            ,11234.0,2,0,2,"2,000","1,274",1925,1,B3,"$499,000 ",9/20/12,499000.00,1274.0,2000.0
3,MARINE PARK              ,16294  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8484,34.00,NA,B3,1817 KIMBALL STREET                      ,            ,11234.0,2,0,2,"4,200","2,338",1950,1,B3,"$625,000 ",9/19/12,625000.00,2338.0,4200.0
3,MARINE PARK              ,16295  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8485,32.00,NA,B1,1821 COLEMAN STREET                      ,            ,11234.0,2,0,2,"2,800","1,537",1940,1,B1,"$499,000 ",1/15/13,499000.00,1537.0,2800.0
3,MARINE PARK              ,16297  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8506,11.00,NA,B3,1971 RYDER STREET                        ,            ,11234.0,2,0,2,"2,000","1,904",1930,1,B3,"$555,000 ",2/8/13,555000.00,1904.0,2000.0
3,MARINE PARK              ,16298  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8509,7.00,NA,B2,4209 AVENUE S                            ,            ,11234.0,2,0,2,"1,928","1,610",1925,1,B2,"$422,000 ",6/3/13,422000.00,1610.0,1928.0
3,MARINE PARK              ,16299  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8509,33.00,NA,B1,1907 HENDRICKSON STREET                  ,            ,11234.0,2,0,2,"2,000","2,000",1960,1,B1,"$496,000 ",8/23/12,496000.00,2000.0,2000.0
3,MARINE PARK              ,16300  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8519,73.00,NA,B1,2070 EAST 34TH   STREET                  ,            ,11234.0,2,0,2,"2,975","2,340",1935,1,B1,"$528,000 ",5/22/13,528000.00,2340.0,2975.0
3,MARINE PARK              ,16301  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8521,16.00,NA,B3,2059 EAST 35TH STREET                    ,            ,11234.0,2,0,2,"1,983","1,496",1935,1,B3,"$485,000 ",11/16/12,485000.00,1496.0,1983.0
3,MARINE PARK              ,16303  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8521,55.00,NA,B3,2028 EAST 36TH STREET                    ,            ,11234.0,2,0,2,"2,025","2,096",1935,1,B3,"$485,000 ",1/30/13,485000.00,2096.0,2025.0
3,MARINE PARK              ,16304  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8522,45.00,NA,B9,3622 AVENUE S                            ,            ,11234.0,2,0,2,"1,600","1,330",1940,1,B9,"$430,000 ",7/29/13,430000.00,1330.0,1600.0
3,MARINE PARK              ,16305  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8523,37.00,NA,B1,3702 AVENUE S                            ,            ,11234.0,2,0,2,"1,800","2,508",1930,1,B1,"$515,000 ",8/1/12,515000.00,2508.0,1800.0
3,MARINE PARK              ,16306  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8523,44.00,NA,B1,3720 AVENUE S                            ,            ,11234.0,2,0,2,"1,600","2,070",1930,1,B1,"$520,000 ",4/30/13,520000.00,2070.0,1600.0
3,MARINE PARK              ,16307  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8525,10.00,NA,B3,3901 AVENUE T                            ,            ,11234.0,2,0,2,"1,800","1,831",1940,1,B3,"$540,000 ",5/23/13,540000.00,1831.0,1800.0
3,MARINE PARK              ,16315  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8537,6.00,NA,B1,2183 EAST 37 STREET                      ,            ,11234.0,2,0,2,"2,200","3,115",1955,1,B1,"$232,650 ",2/15/13,232650.00,3115.0,2200.0
3,MARINE PARK              ,16316  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8538,22.00,NA,B3,2145 EAST 38TH STREET                    ,            ,11234.0,2,0,2,"2,000","2,176",1930,1,B3,"$520,000 ",11/27/12,520000.00,2176.0,2000.0
3,MARINE PARK              ,16319  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8539,68.00,NA,B3,2178 KIMBALL STREET                      ,            ,11234.0,2,0,2,"2,000","1,575",1945,1,B3,"$399,000 ",7/18/13,399000.00,1575.0,2000.0
3,MARINE PARK              ,16321  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8541,37.00,NA,B2,4104 AVENUE T                            ,            ,11234.0,2,0,2,"4,000","2,538",1950,1,B2,"$580,000 ",12/17/12,580000.00,2538.0,4000.0
3,MARINE PARK              ,16324  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8816,74.00,NA,B9,2021 GERRITSEN AVE                       ,            ,11229.0,2,0,2,"1,817","1,971",1955,1,B9,"$500,000 ",10/2/12,500000.00,1971.0,1817.0
3,MARINE PARK              ,16326  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8819,9.00,NA,B9,2206 BURNETT STREET                      ,            ,11229.0,2,0,2,"1,600","2,400",1955,1,B9,"$300,000 ",2/25/13,300000.00,2400.0,1600.0
3,MARINE PARK              ,16327  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7671,51.00,NA,C0,1318 EAST 36TH   STREET                  ,            ,11234.0,3,0,3,"2,492","2,480",1925,1,C0,"$650,000 ",7/9/13,650000.00,2480.0,2492.0
3,MARINE PARK              ,16328  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7672,23.00,NA,C0,1319 EAST 36 STREET                      ,            ,11234.0,3,0,3,"2,492","2,480",1935,1,C0,"$633,000 ",9/13/12,633000.00,2480.0,2492.0
3,MARINE PARK              ,16329  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7707,17.00,NA,C0,1695 EAST 34 STREET                      ,            ,11234.0,3,0,3,"2,733","1,836",1950,1,C0,"$625,000 ",7/17/13,625000.00,1836.0,2733.0
3,MARINE PARK              ,16331  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,7887,74.00,NA,C0,1770 COLEMAN STREET                      ,            ,11234.0,3,0,3,"4,000","2,254",1925,1,C0,"$700,000 ",1/25/13,700000.00,2254.0,4000.0
3,MARINE PARK              ,16332  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8538,20.00,NA,C0,2149 EAST 38TH STREET                    ,            ,11234.0,3,0,3,"2,325","1,476",1955,1,C0,"$550,000 ",4/30/13,550000.00,1476.0,2325.0
3,MARINE PARK              ,16334  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,8824,50.00,NA,C0,2357 STUART STREET                       ,            ,11229.0,3,0,3,"3,000","3,112",1970,1,C0,"$550,000 ",9/25/12,550000.00,3112.0,3000.0
3,MARINE PARK              ,16338  CONDOS - 2-10 UNIT RESIDENTIAL          ,2A,7670,26.00,NA,C3,1479 EAST 34 STREET                      ,            ,11234.0,4,0,4,"3,067","2,480",1931,2,C3,"$550,000 ",6/4/13,550000.00,2480.0,3067.0
3,MARINE PARK              ,16378  CONDOS - 2-10 UNIT RESIDENTIAL          ,2A,7701,37.00,NA,S5,2957 NOSTRAND AVENUE                     ,            ,11229.0,5,1,6,"1,479","3,819",1927,2,S5,"$615,000 ",2/20/13,615000.00,3819.0,1479.0
3,MARINE PARK              ,16379  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,7709,8.00,NA,O8,3607 QUENTIN ROAD                        ,            ,11234.0,2,1,3,"1,530","1,764",1926,4,O8,"$450,000 ",12/20/12,450000.00,1764.0,1530.0
3,MARINE PARK              ,16382  CONDOS - 2-10 UNIT RESIDENTIAL          ,4,8541,9.00,NA,K2,4103 AVENUE U                            ,            ,11234.0,0,1,1,"2,000","1,840",1931,4,K2,"$475,000 ",6/28/13,475000.00,1840.0,2000.0
3,MIDWOOD                  ,16386  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6710,65.00,NA,A1,987 EAST 17TH   STREET                   ,            ,11230.0,1,0,1,"4,000","2,302",1901,1,A1,"$100,000 ",1/15/13,100000.00,2302.0,4000.0
3,MIDWOOD                  ,16387  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6711,1.00,NA,S1,1821 AVENUE J                            ,            ,11230.0,1,1,2,"4,000","2,016",1931,1,S1,"$990,000 ",12/27/12,990000.00,2016.0,4000.0
3,MIDWOOD                  ,16388  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6711,63.00,NA,A1,970 EAST 19TH   STREET                   ,            ,11230.0,1,0,1,"4,000","2,909",1910,1,A1,"$1,184,500 ",7/23/13,1184500.00,2909.0,4000.0
3,MIDWOOD                  ,16390  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6715,60.00,NA,A2,1067 EAST 13TH   STREET                  ,            ,11230.0,1,0,1,"4,000","2,000",1920,1,A2,"$635,000 ",2/19/13,635000.00,2000.0,4000.0
3,MIDWOOD                  ,16391  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6717,56.00,NA,A5,1079 EAST 15TH   STREET                  ,            ,11230.0,1,0,1,"1,250","1,308",1915,1,A5,"$200,000 ",1/22/13,200000.00,1308.0,1250.0
3,MIDWOOD                  ,16392  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6720,1.00,NA,A1,1819 AVENUE K                            ,            ,11230.0,1,0,1,"4,000","3,199",1920,1,A1,"$960,000 ",10/15/12,960000.00,3199.0,4000.0
3,MIDWOOD                  ,16393  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6720,3.00,NA,S1,1815 AVENUE K                            ,            ,11230.0,1,1,2,"4,000","2,080",1920,1,S1,"$730,000 ",12/24/12,730000.00,2080.0,4000.0
3,MIDWOOD                  ,16394  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6720,26.00,NA,A1,1065 EAST 18TH   STREET                  ,            ,11230.0,1,0,1,"4,992","2,941",1910,1,A1,$10 ,9/15/12,10.00,2941.0,4992.0
3,MIDWOOD                  ,16395  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6720,45.00,NA,S1,1814 AVENUE J                            ,            ,11230.0,1,1,2,"4,000","2,142",1910,1,S1,"$810,000 ",8/9/12,810000.00,2142.0,4000.0
3,MIDWOOD                  ,16396  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6723,24.00,NA,A9,1142 EAST 13TH STREET                    ,            ,11230.0,1,0,1,"1,700","1,560",1930,1,A9,"$417,000 ",12/6/12,417000.00,1560.0,1700.0
3,MIDWOOD                  ,16397  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6725,18.00,NA,A9,1128 EAST 15TH   STREET                  ,            ,11230.0,1,0,1,"1,692","1,328",1930,1,A9,"$420,000 ",9/19/12,420000.00,1328.0,1692.0
3,MIDWOOD                  ,16399  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6725,44.00,NA,A9,1194 EAST 15TH STREET                    ,            ,11230.0,1,0,1,"2,242","1,424",1930,1,A9,"$477,000 ",8/16/12,477000.00,1424.0,2242.0
3,MIDWOOD                  ,16400  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6725,69.00,NA,A9,1147 EAST 14TH   STREET                  ,            ,11230.0,1,0,1,"1,800","1,752",1930,1,A9,"$550,000 ",8/6/12,550000.00,1752.0,1800.0
3,MIDWOOD                  ,16401  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6726,63.00,NA,A9,1163 E 15TH ST                           ,            ,11230.0,1,0,1,"1,575","1,344",1910,1,A9,"$499,900 ",1/23/13,499900.00,1344.0,1575.0
3,MIDWOOD                  ,16402  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6728,34.00,NA,A5,1190 EAST 18TH   STREET                  ,            ,11230.0,1,0,1,"2,400","1,702",1910,1,A5,"$685,000 ",5/13/13,685000.00,1702.0,2400.0
3,MIDWOOD                  ,16403  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6728,42.00,NA,A9,1212 EAST 18TH STREET                    ,            ,11230.0,1,0,1,"2,400","2,142",1920,1,A9,"$620,000 ",7/30/13,620000.00,2142.0,2400.0
3,MIDWOOD                  ,16404  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6733,82.00,NA,A5,1235 EAST 13TH STREET                    ,            ,11230.0,1,0,1,"2,000","1,412",1930,1,A5,"$650,000 ",6/26/13,650000.00,1412.0,2000.0
3,MIDWOOD                  ,16408  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6740,51.00,NA,A9,1107 AVENUE N                            ,            ,11230.0,1,0,1,"1,975","1,350",1925,1,A9,"$475,000 ",3/22/13,475000.00,1350.0,1975.0
3,MIDWOOD                  ,16409  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6740,52.00,NA,A9,1105 AVENUE N                            ,            ,11230.0,1,0,1,"1,975","1,350",1925,1,A9,"$350,000 ",12/20/12,350000.00,1350.0,1975.0
3,MIDWOOD                  ,16410  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6747,51.00,NA,A1,1817 AVENUE N                            ,            ,11230.0,1,0,1,"3,400","2,198",1925,1,A1,"$850,000 ",12/24/12,850000.00,2198.0,3400.0
3,MIDWOOD                  ,16412  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6748,72.00,NA,A1,1363 EAST 19TH STREET                    ,            ,11230.0,1,0,1,"2,767","1,392",1925,1,A1,"$530,000 ",10/25/12,530000.00,1392.0,2767.0
3,MIDWOOD                  ,16413  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6750,83.00,NA,A2,1435 EAST 12TH STREET                    ,            ,11230.0,1,0,1,"4,000","1,365",1925,1,A2,"$570,000 ",12/28/12,570000.00,1365.0,4000.0
3,MIDWOOD                  ,16414  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6751,18.00,NA,A1,1424 EAST 14TH   STREET                  ,            ,11230.0,1,0,1,"2,667","1,578",1920,1,A1,"$25,000 ",3/4/13,25000.00,1578.0,2667.0
3,MIDWOOD                  ,16416  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6754,2.00,NA,A5,1606 AVENUE N                            ,            ,11230.0,1,0,1,"1,012","1,754",1930,1,A5,"$485,000 ",2/14/13,485000.00,1754.0,1012.0
